#depth cm	Temp K	Htot erg/cm3/s	Ctot erg/cm3/s	cool fracs
8.84502e-01	1.0000e+04	1.0344e-06	9.7746e-10	Comp 0.0	0.5059484	ISicolH H  0.0	0.3880155	ISicolH He 1.0	0.0876294	ISrcolH O  7.0	0.0073926	ISrcolH Fe 25.0	0.0037707	ISrcolH Ne 9.0	0.0017764	ISrcolH C  5.0	0.0016067	ISrcolH Si 13.0	0.0010912	ISrcolH Mg 11.0	0.0008283	ISrcolH S  15.0	0.0007705	ISrcolH N  6.0	0.0007158	ISrcolH Ar 17.0	0.0001948	ISrcolHeFe 25.0	0.0001390	ISrcolH Al 12.0	0.0000787	ISrcolH Na 10.0	0.0000366 
8.96052e-01	1.0000e+04	1.0344e-06	9.7746e-10	Comp 0.0	0.5059484	ISicolH H  0.0	0.3880155	ISicolH He 1.0	0.0876294	ISrcolH O  7.0	0.0073926	ISrcolH Fe 25.0	0.0037707	ISrcolH Ne 9.0	0.0017764	ISrcolH C  5.0	0.0016067	ISrcolH Si 13.0	0.0010912	ISrcolH Mg 11.0	0.0008283	ISrcolH S  15.0	0.0007705	ISrcolH N  6.0	0.0007158	ISrcolH Ar 17.0	0.0001948	ISrcolHeFe 25.0	0.0001390	ISrcolH Al 12.0	0.0000787	ISrcolH Na 10.0	0.0000366 
9.06523e-01	1.0000e+04	1.0344e-06	9.7746e-10	Comp 0.0	0.5059484	ISicolH H  0.0	0.3880155	ISicolH He 1.0	0.0876294	ISrcolH O  7.0	0.0073926	ISrcolH Fe 25.0	0.0037707	ISrcolH Ne 9.0	0.0017764	ISrcolH C  5.0	0.0016067	ISrcolH Si 13.0	0.0010912	ISrcolH Mg 11.0	0.0008283	ISrcolH S  15.0	0.0007705	ISrcolH N  6.0	0.0007158	ISrcolH Ar 17.0	0.0001948	ISrcolHeFe 25.0	0.0001390	ISrcolH Al 12.0	0.0000787	ISrcolH Na 10.0	0.0000366 
9.16523e-01	1.0000e+04	1.0344e-06	9.7746e-10	Comp 0.0	0.5059484	ISicolH H  0.0	0.3880155	ISicolH He 1.0	0.0876294	ISrcolH O  7.0	0.0073926	ISrcolH Fe 25.0	0.0037707	ISrcolH Ne 9.0	0.0017764	ISrcolH C  5.0	0.0016067	ISrcolH Si 13.0	0.0010912	ISrcolH Mg 11.0	0.0008283	ISrcolH S  15.0	0.0007705	ISrcolH N  6.0	0.0007158	ISrcolH Ar 17.0	0.0001948	ISrcolHeFe 25.0	0.0001390	ISrcolH Al 12.0	0.0000787	ISrcolH Na 10.0	0.0000366 
9.26523e-01	1.0000e+04	1.0344e-06	9.7746e-10	Comp 0.0	0.5059484	ISicolH H  0.0	0.3880155	ISicolH He 1.0	0.0876294	ISrcolH O  7.0	0.0073926	ISrcolH Fe 25.0	0.0037707	ISrcolH Ne 9.0	0.0017764	ISrcolH C  5.0	0.0016067	ISrcolH Si 13.0	0.0010912	ISrcolH Mg 11.0	0.0008283	ISrcolH S  15.0	0.0007705	ISrcolH N  6.0	0.0007158	ISrcolH Ar 17.0	0.0001948	ISrcolHeFe 25.0	0.0001390	ISrcolH Al 12.0	0.0000787	ISrcolH Na 10.0	0.0000366 
9.36523e-01	1.0000e+04	1.0344e-06	9.7746e-10	Comp 0.0	0.5059484	ISicolH H  0.0	0.3880155	ISicolH He 1.0	0.0876294	ISrcolH O  7.0	0.0073926	ISrcolH Fe 25.0	0.0037707	ISrcolH Ne 9.0	0.0017764	ISrcolH C  5.0	0.0016067	ISrcolH Si 13.0	0.0010912	ISrcolH Mg 11.0	0.0008283	ISrcolH S  15.0	0.0007705	ISrcolH N  6.0	0.0007158	ISrcolH Ar 17.0	0.0001948	ISrcolHeFe 25.0	0.0001390	ISrcolH Al 12.0	0.0000787	ISrcolH Na 10.0	0.0000366 
9.46523e-01	1.0000e+04	1.0344e-06	9.7746e-10	Comp 0.0	0.5059484	ISicolH H  0.0	0.3880155	ISicolH He 1.0	0.0876294	ISrcolH O  7.0	0.0073926	ISrcolH Fe 25.0	0.0037707	ISrcolH Ne 9.0	0.0017764	ISrcolH C  5.0	0.0016067	ISrcolH Si 13.0	0.0010912	ISrcolH Mg 11.0	0.0008283	ISrcolH S  15.0	0.0007705	ISrcolH N  6.0	0.0007158	ISrcolH Ar 17.0	0.0001948	ISrcolHeFe 25.0	0.0001390	ISrcolH Al 12.0	0.0000787	ISrcolH Na 10.0	0.0000366 
9.56523e-01	1.0000e+04	1.0344e-06	9.7746e-10	Comp 0.0	0.5059484	ISicolH H  0.0	0.3880155	ISicolH He 1.0	0.0876294	ISrcolH O  7.0	0.0073926	ISrcolH Fe 25.0	0.0037707	ISrcolH Ne 9.0	0.0017764	ISrcolH C  5.0	0.0016067	ISrcolH Si 13.0	0.0010912	ISrcolH Mg 11.0	0.0008283	ISrcolH S  15.0	0.0007705	ISrcolH N  6.0	0.0007158	ISrcolH Ar 17.0	0.0001948	ISrcolHeFe 25.0	0.0001390	ISrcolH Al 12.0	0.0000787	ISrcolH Na 10.0	0.0000366 
9.66523e-01	1.0000e+04	1.0344e-06	9.7746e-10	Comp 0.0	0.5059484	ISicolH H  0.0	0.3880155	ISicolH He 1.0	0.0876294	ISrcolH O  7.0	0.0073926	ISrcolH Fe 25.0	0.0037707	ISrcolH Ne 9.0	0.0017764	ISrcolH C  5.0	0.0016067	ISrcolH Si 13.0	0.0010912	ISrcolH Mg 11.0	0.0008283	ISrcolH S  15.0	0.0007705	ISrcolH N  6.0	0.0007158	ISrcolH Ar 17.0	0.0001948	ISrcolHeFe 25.0	0.0001390	ISrcolH Al 12.0	0.0000787	ISrcolH Na 10.0	0.0000366 
9.76523e-01	1.0000e+04	1.0344e-06	9.7746e-10	Comp 0.0	0.5059484	ISicolH H  0.0	0.3880155	ISicolH He 1.0	0.0876294	ISrcolH O  7.0	0.0073926	ISrcolH Fe 25.0	0.0037707	ISrcolH Ne 9.0	0.0017764	ISrcolH C  5.0	0.0016067	ISrcolH Si 13.0	0.0010912	ISrcolH Mg 11.0	0.0008283	ISrcolH S  15.0	0.0007705	ISrcolH N  6.0	0.0007158	ISrcolH Ar 17.0	0.0001948	ISrcolHeFe 25.0	0.0001390	ISrcolH Al 12.0	0.0000787	ISrcolH Na 10.0	0.0000366 
9.86523e-01	1.0000e+04	1.0344e-06	9.7746e-10	Comp 0.0	0.5059484	ISicolH H  0.0	0.3880155	ISicolH He 1.0	0.0876294	ISrcolH O  7.0	0.0073926	ISrcolH Fe 25.0	0.0037707	ISrcolH Ne 9.0	0.0017764	ISrcolH C  5.0	0.0016067	ISrcolH Si 13.0	0.0010912	ISrcolH Mg 11.0	0.0008283	ISrcolH S  15.0	0.0007705	ISrcolH N  6.0	0.0007158	ISrcolH Ar 17.0	0.0001948	ISrcolHeFe 25.0	0.0001390	ISrcolH Al 12.0	0.0000787	ISrcolH Na 10.0	0.0000366 
9.95761e-01	1.0000e+04	1.0344e-06	9.7746e-10	Comp 0.0	0.5059484	ISicolH H  0.0	0.3880155	ISicolH He 1.0	0.0876294	ISrcolH O  7.0	0.0073926	ISrcolH Fe 25.0	0.0037707	ISrcolH Ne 9.0	0.0017764	ISrcolH C  5.0	0.0016067	ISrcolH Si 13.0	0.0010912	ISrcolH Mg 11.0	0.0008283	ISrcolH S  15.0	0.0007705	ISrcolH N  6.0	0.0007158	ISrcolH Ar 17.0	0.0001948	ISrcolHeFe 25.0	0.0001390	ISrcolH Al 12.0	0.0000787	ISrcolH Na 10.0	0.0000366 
