1.0 5.00000e-02	1.0000e+04	1.000e+07	1.208e+07	8.573e-09	1.369e-01	1.000e+00
1.1 5.00000e-02	1.0000e+04	1.000e+07	1.208e+07	9.049e-09	1.471e-01	1.000e+00
1.2 5.00000e-02	1.0000e+04	1.000e+07	1.208e+07	9.592e-09	1.592e-01	1.000e+00
1.3 5.00000e-02	1.0000e+04	1.000e+07	1.208e+07	1.021e-08	1.736e-01	1.000e+00
1.4 5.00000e-02	1.0000e+04	1.000e+07	1.208e+07	1.094e-08	1.909e-01	1.000e+00
1.5 5.00000e-02	1.0000e+04	1.000e+07	1.208e+07	1.178e-08	2.120e-01	1.000e+00
1.6 5.00000e-02	1.0000e+04	1.000e+07	1.208e+07	1.278e-08	2.375e-01	1.000e+00
1.7 5.00000e-02	1.0000e+04	1.000e+07	1.208e+07	1.394e-08	2.682e-01	1.000e+00
1.8 5.00000e-02	1.0000e+04	1.000e+07	1.208e+07	1.529e-08	3.047e-01	1.000e+00
1.9 5.00000e-02	1.0000e+04	1.000e+07	1.208e+07	1.682e-08	3.474e-01	1.000e+00
2.0 5.00000e-02	1.0000e+04	1.000e+07	1.208e+07	1.846e-08	3.962e-01	1.000e+00
2.1 5.00000e-02	1.0000e+04	1.000e+07	1.208e+07	2.002e-08	4.496e-01	1.000e+00
2.2 5.00000e-02	1.0000e+04	1.000e+07	1.208e+07	2.124e-08	5.052e-01	1.000e+00
2.3 5.00000e-02	1.0000e+04	1.000e+07	1.208e+07	2.186e-08	5.610e-01	1.000e+00
2.4 5.00000e-02	1.0000e+04	1.000e+07	1.208e+07	2.194e-08	6.196e-01	1.000e+00
2.5 5.00000e-02	1.0000e+04	1.000e+07	1.209e+07	2.186e-08	6.882e-01	1.000e+00
2.6 5.00000e-02	1.0000e+04	1.000e+07	1.209e+07	2.203e-08	7.751e-01	1.000e+00
2.7 5.00000e-02	1.0000e+04	1.000e+07	1.209e+07	2.266e-08	8.868e-01	1.000e+00
2.8 5.00000e-02	1.0000e+04	1.000e+07	1.209e+07	2.380e-08	1.029e+00	1.000e+00
2.9 5.00000e-02	1.0000e+04	1.000e+07	1.209e+07	2.549e-08	1.209e+00	1.000e+00
3.0 5.00000e-02	1.0000e+04	1.000e+07	1.209e+07	2.776e-08	1.435e+00	1.000e+00
3.1 5.00000e-02	1.0000e+04	1.000e+07	1.209e+07	3.068e-08	1.719e+00	1.000e+00
3.2 5.00000e-02	1.0000e+04	1.000e+07	1.209e+07	3.435e-08	2.076e+00	1.000e+00
